"","Lacz.1","Lacz.2","Lacz.3","Yap.1","Yap.2","Yap.3"
"ENSMUSG00000027227_Sord",3.22985754125356,2.88111223239083,2.85072007686896,3.07184733130003,2.96748389579614,2.71719673212771
"ENSMUSG00000033268_Duox1",-2.41433684847742,-1.4948150157322,-0.754333046972332,-1.89232375385951,-0.286565168973514,-0.771830097265004
"ENSMUSG00000033256_Shf",0.782367822107664,0.223858308919233,0.399147596671409,0.326121479029812,0.872331170611691,0.385179502693348
"ENSMUSG00000027219_Slc28a2",-0.528839555674243,-0.740012318479999,-0.12307648860335,1.93177883305539,2.40206815364601,2.15471494587802
"ENSMUSG00000027199_Gatm",-0.779597440798496,-1.67035964332821,-1.34897868458375,0.236248695789045,0.767210231565376,-0.298402251900697
"ENSMUSG00000074876_Spata5l1",1.57712848531321,1.49274078818864,1.58295414151819,1.83814348356949,1.9108340595158,1.80419496855555
"ENSMUSG00000005802_Slc30a4",2.68428355431033,2.7168763464347,2.91197811592933,2.64692271757417,2.62473893049857,2.083371974279
"ENSMUSG00000087017_4930417H01Rik",-2.41433684847742,-1.13145663511338,-1.49401606370436,-1.96154112787845,-1.89687537600154,-2.27548299002537
"ENSMUSG00000005804_Bloc1s6",2.75012800420099,2.99583695350707,2.78150250611204,2.99400682551128,2.90514152053505,2.5867028320114
"ENSMUSG00000005803_Sqor",4.1742942925875,4.13676437394382,4.07687466444105,4.10465461996058,3.9983177517864,3.66015605460143
"ENSMUSG00000027200_Sema6d",6.64721871456145,6.12908790887332,6.18999085938072,6.21168472394799,6.09308613690585,5.61137653598547
"ENSMUSG00000027201_Myef2",2.19512841612358,2.33048035292915,2.16113768471737,3.02788257553749,3.25538011293034,2.74465950158501
"ENSMUSG00000027203_Dut",1.39846427487261,1.32731151468603,1.3548914042209,1.68237161005384,1.41012916277855,1.42413215844577
"ENSMUSG00000027204_Fbn1",4.30341052220051,5.04341052044584,5.9163006532893,5.98010698382353,6.9385586686258,6.3235388501186
"ENSMUSG00000068394_Cep152",3.86583374401482,3.80036842645552,3.88733924424493,3.91493129152557,3.90228680578958,3.65726876790832
"ENSMUSG00000035109_Shc4",-0.259651300747338,-0.282234337705443,-0.785117423141793,0.281884803153961,0.653823506673269,0.158927629077914
"ENSMUSG00000091337_Eid1",-2.68041884001867,-1.4948150157322,-1.30370158952674,-0.743082557972911,-0.494950136832151,-0.868381553942229
"ENSMUSG00000035093_Secisbp2l",6.05506160272158,6.04276256144375,6.08138846254063,5.82593432845108,5.78561206731927,5.62289187749884
"ENSMUSG00000027206_Cops2",5.18944163916287,5.14635332755031,5.24515438181265,4.84738773449719,4.73852372263948,4.54198554368541
"ENSMUSG00000027207_Galk2",3.91198547587415,3.65663350435276,3.63315231129394,3.8757832921206,4.05524506809586,3.83130745400287
